boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard,eworld,qmax_i,qmax,ncon
1673,11,21956,1.275175e-03,4.973539e-03,1.031930e-02,0.000000e+00,0.000000e+00,232,4.499162e-04,0,0,0,11,18,1.374464e+03,73165
1674,11,21967,1.251996e-03,5.010312e-03,1.065476e-02,0.000000e+00,0.000000e+00,225,5.381554e-04,0,0,0,168,18,1.376115e+03,72638
1675,13,21980,9.886967e-04,4.968634e-03,1.000000e-02,0.000000e+00,0.000000e+00,229,3.340750e-04,0,0,0,214,18,1.377773e+03,72557
1676,15,21995,9.468229e-04,4.964126e-03,1.038526e-02,0.000000e+00,0.000000e+00,227,4.710798e-07,0,0,0,160,18,1.379416e+03,72525
1677,14,22009,1.185068e-03,5.012825e-03,1.024628e-02,0.000000e+00,0.000000e+00,213,4.921302e-05,0,0,0,144,18,1.381045e+03,72806
1678,12,22021,1.297547e-03,5.080295e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,2.610782e-04,0,0,0,93,18,1.382681e+03,73151
1679,11,22032,1.319626e-03,5.151817e-03,9.418713e-03,0.000000e+00,0.000000e+00,218,1.964605e-04,0,0,0,18,18,1.384349e+03,73266
1680,11,22043,1.158229e-03,5.267218e-03,1.139664e-02,0.000000e+00,0.000000e+00,222,6.325467e-04,0,0,0,144,18,1.385989e+03,73080
1681,12,22055,1.710375e-03,5.207737e-03,1.011125e-02,0.000000e+00,0.000000e+00,247,1.786842e-07,0,0,0,92,18,1.387622e+03,73117
1682,11,22066,1.427750e-03,5.373987e-03,1.169141e-02,0.000000e+00,0.000000e+00,215,9.896742e-05,0,0,0,93,18,1.389277e+03,73689
1683,11,22077,1.464854e-03,5.224687e-03,1.000000e-02,0.000000e+00,0.000000e+00,233,7.070111e-05,0,0,0,192,18,1.390942e+03,73419
1684,22,22099,6.279007e-04,5.122238e-03,1.077911e-02,0.000000e+00,0.000000e+00,242,4.879343e-04,0,0,0,147,18,1.392612e+03,73707
1685,11,22110,8.244297e-04,5.188812e-03,1.012180e-02,0.000000e+00,0.000000e+00,229,9.046122e-05,0,0,0,225,18,1.394262e+03,73931
1686,11,22121,1.333197e-03,5.186744e-03,1.047357e-02,0.000000e+00,0.000000e+00,213,5.744407e-04,0,0,0,148,18,1.395917e+03,73936
1687,15,22136,1.293214e-03,5.128063e-03,1.035557e-02,0.000000e+00,0.000000e+00,227,4.247779e-04,0,0,0,199,18,1.397551e+03,74329
1688,12,22148,1.142302e-03,5.131200e-03,1.159318e-02,0.000000e+00,0.000000e+00,223,3.743402e-05,0,0,0,11,18,1.399207e+03,74298
1689,12,22160,1.532712e-03,5.074947e-03,1.054594e-02,0.000000e+00,0.000000e+00,243,3.210919e-05,0,0,0,71,18,1.400862e+03,74884
1690,12,22172,1.252614e-03,5.180994e-03,1.274968e-02,0.000000e+00,0.000000e+00,216,9.234688e-04,0,0,0,96,18,1.402541e+03,74160
1691,17,22189,9.765766e-04,5.110346e-03,1.000000e-02,0.000000e+00,0.000000e+00,232,3.205319e-05,0,0,0,58,18,1.404183e+03,74427
1692,13,22202,7.595400e-04,5.192107e-03,1.138106e-02,0.000000e+00,0.000000e+00,227,7.641355e-05,0,0,0,58,18,1.405844e+03,74299
1693,11,22213,9.408141e-04,5.024721e-03,1.185404e-02,0.000000e+00,0.000000e+00,233,3.377728e-05,0,0,0,58,18,1.407506e+03,74506
1694,10,22223,1.350322e-03,5.037039e-03,1.095430e-02,0.000000e+00,0.000000e+00,222,4.206478e-04,0,0,0,9,18,1.409164e+03,73634
1695,14,22237,9.673837e-04,5.017680e-03,9.688109e-03,0.000000e+00,0.000000e+00,228,3.194165e-05,0,0,0,174,18,1.410833e+03,73497
1696,13,22250,1.136923e-03,5.129805e-03,1.063934e-02,0.000000e+00,0.000000e+00,228,3.848535e-04,0,0,0,210,18,1.412483e+03,73791
1697,15,22265,1.227360e-03,5.098659e-03,1.051009e-02,0.000000e+00,0.000000e+00,228,2.298798e-04,0,0,0,253,18,1.414168e+03,74194
1698,12,22277,1.315547e-03,5.032436e-03,1.326253e-02,0.000000e+00,0.000000e+00,243,4.731327e-05,0,0,0,146,18,1.415836e+03,74440
1699,12,22289,1.193156e-03,5.032429e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,3.164731e-04,0,0,0,149,18,1.417495e+03,74259
1700,12,22301,1.118922e-03,5.031056e-03,1.134646e-02,0.000000e+00,0.000000e+00,235,5.585653e-04,0,0,0,149,18,1.419163e+03,74138
1701,13,22314,1.302029e-03,4.853366e-03,1.000000e-02,0.000000e+00,0.000000e+00,239,2.738443e-04,0,0,0,18,18,1.420845e+03,73949
1702,11,22325,1.353838e-03,5.009707e-03,1.225030e-02,0.000000e+00,0.000000e+00,222,8.908274e-05,0,0,0,11,18,1.422501e+03,73574
1703,10,22335,1.634021e-03,5.078552e-03,9.949314e-03,0.000000e+00,0.000000e+00,212,7.498612e-06,0,0,0,231,18,1.424174e+03,73605
1704,11,22346,1.156773e-03,5.193634e-03,1.138042e-02,0.000000e+00,0.000000e+00,219,2.146403e-04,0,0,0,28,18,1.425856e+03,72837
1705,14,22360,8.668743e-04,5.065111e-03,1.000000e-02,0.000000e+00,0.000000e+00,220,4.271399e-05,0,0,0,45,18,1.427518e+03,73244
1706,11,22371,1.066946e-03,5.156630e-03,1.014851e-02,0.000000e+00,0.000000e+00,211,3.103212e-04,0,0,0,45,18,1.429192e+03,73490
1707,13,22384,1.452751e-03,5.032998e-03,9.665124e-03,0.000000e+00,0.000000e+00,242,3.160988e-05,0,0,0,160,18,1.430888e+03,73818
1708,10,22394,9.811525e-04,5.025856e-03,1.070020e-02,0.000000e+00,0.000000e+00,221,3.126900e-04,0,0,0,190,18,1.432540e+03,73274
1709,10,22404,1.186876e-03,4.985911e-03,9.644127e-03,0.000000e+00,0.000000e+00,239,2.187323e-05,0,0,0,44,18,1.434234e+03,72786
1710,12,22416,1.317761e-03,5.196750e-03,1.074590e-02,0.000000e+00,0.000000e+00,219,3.551645e-04,0,0,0,203,18,1.435907e+03,72944
1711,12,22428,1.311645e-03,5.028187e-03,9.666923e-03,0.000000e+00,0.000000e+00,240,4.814706e-04,0,0,0,104,18,1.437583e+03,72914
1712,10,22438,1.597947e-03,5.191958e-03,1.139011e-02,0.000000e+00,0.000000e+00,224,3.484838e-04,0,0,0,97,18,1.439259e+03,72655
1713,10,22448,1.264158e-03,5.136043e-03,1.000000e-02,0.000000e+00,0.000000e+00,223,6.142870e-04,0,0,0,50,18,1.440943e+03,72611
1714,10,22458,1.314220e-03,5.195837e-03,1.101499e-02,0.000000e+00,0.000000e+00,226,1.415732e-05,0,0,0,251,18,1.442622e+03,72206
1715,11,22469,1.329145e-03,5.104733e-03,1.050350e-02,0.000000e+00,0.000000e+00,256,3.432076e-04,0,0,0,208,18,1.444301e+03,72013
1716,14,22483,9.493739e-04,5.004959e-03,1.242260e-02,0.000000e+00,0.000000e+00,240,3.052037e-04,0,0,0,95,18,1.445987e+03,71151
1717,12,22495,1.078804e-03,5.049840e-03,1.142068e-02,0.000000e+00,0.000000e+00,234,1.172358e-04,0,0,0,18,18,1.447687e+03,71414
1718,13,22508,1.378535e-03,5.084215e-03,1.309278e-02,0.000000e+00,0.000000e+00,241,7.658551e-06,0,0,0,18,18,1.449373e+03,71232
1719,12,22520,9.109431e-04,4.958807e-03,8.990820e-03,0.000000e+00,0.000000e+00,238,5.992546e-04,0,0,0,220,18,1.451046e+03,71382
1720,13,22533,1.260360e-03,5.079164e-03,1.100067e-02,0.000000e+00,0.000000e+00,225,2.609692e-04,0,0,0,211,18,1.452738e+03,70431
1721,12,22545,1.153119e-03,5.008874e-03,1.000000e-02,0.000000e+00,0.000000e+00,254,5.800605e-04,0,0,0,18,18,1.454436e+03,70487
1722,13,22558,7.950971e-04,5.143930e-03,1.341311e-02,0.000000e+00,0.000000e+00,228,3.728551e-04,0,0,0,232,18,1.456108e+03,70476
1723,17,22575,8.521766e-04,4.989613e-03,1.000000e-02,0.000000e+00,0.000000e+00,247,1.335673e-04,0,0,0,183,18,1.457801e+03,70841
1724,12,22587,7.373693e-04,5.041468e-03,1.060322e-02,0.000000e+00,0.000000e+00,214,3.793713e-05,0,0,0,16,18,1.459507e+03,71448
1725,16,22603,1.145804e-03,4.902918e-03,1.000000e-02,0.000000e+00,0.000000e+00,234,2.402568e-06,0,0,0,147,18,1.461214e+03,72089
1726,11,22614,1.237093e-03,5.024548e-03,1.011298e-02,0.000000e+00,0.000000e+00,224,2.059962e-04,0,0,0,178,18,1.462897e+03,72064
1727,9,22623,8.612240e-04,4.922621e-03,1.000000e-02,0.000000e+00,0.000000e+00,237,1.164371e-04,0,0,0,1,18,1.464587e+03,72197
1728,15,22638,1.282944e-03,5.003730e-03,1.040827e-02,0.000000e+00,0.000000e+00,227,7.809650e-06,0,0,0,54,18,1.466287e+03,70787
1729,14,22652,1.004216e-03,4.857254e-03,1.074004e-02,0.000000e+00,0.000000e+00,258,3.101402e-05,0,0,0,85,18,1.467986e+03,70678
1730,12,22664,1.284193e-03,5.013991e-03,1.000000e-02,0.000000e+00,0.000000e+00,217,3.098732e-05,0,0,0,54,18,1.469681e+03,70825
1731,12,22676,1.012750e-03,5.010742e-03,1.084641e-02,0.000000e+00,0.000000e+00,231,1.680913e-04,0,0,0,33,18,1.471365e+03,71246
1732,12,22688,1.261451e-03,5.141944e-03,1.057733e-02,0.000000e+00,0.000000e+00,215,3.620053e-05,0,0,0,193,18,1.473085e+03,70735
1733,17,22705,9.726264e-04,5.078797e-03,1.096121e-02,0.000000e+00,0.000000e+00,236,1.677705e-04,0,0,0,175,18,1.474764e+03,70820
1734,13,22718,9.835778e-04,5.251535e-03,1.405614e-02,0.000000e+00,0.000000e+00,204,3.088079e-05,0,0,0,82,18,1.476476e+03,70571
1735,11,22729,1.271781e-03,5.230160e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,1.540062e-05,0,0,0,128,18,1.478187e+03,70589
1736,13,22742,1.506393e-03,5.149608e-03,1.025555e-02,0.000000e+00,0.000000e+00,232,3.082755e-05,0,0,0,128,18,1.479890e+03,70032
1737,13,22755,1.075191e-03,5.062635e-03,1.017614e-02,0.000000e+00,0.000000e+00,242,4.245652e-05,0,0,0,18,18,1.481592e+03,70137
1738,13,22768,1.030789e-03,5.183402e-03,1.168343e-02,0.000000e+00,0.000000e+00,218,2.025723e-04,0,0,0,0,18,1.483293e+03,70317
1739,13,22781,1.212160e-03,5.080734e-03,1.000000e-02,0.000000e+00,0.000000e+00,247,3.074826e-05,0,0,0,21,18,1.484995e+03,70305
1740,17,22798,6.840982e-04,5.164681e-03,1.078144e-02,0.000000e+00,0.000000e+00,221,5.122718e-05,0,0,0,91,18,1.486708e+03,70417
1741,12,22810,1.283458e-03,5.113699e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,7.955306e-05,0,0,0,136,18,1.488396e+03,70501
1742,20,22830,6.561272e-04,5.027381e-03,1.046658e-02,0.000000e+00,0.000000e+00,217,5.360197e-07,0,0,0,147,18,1.490141e+03,70084
1743,20,22850,7.740925e-04,5.016722e-03,1.064255e-02,0.000000e+00,0.000000e+00,227,1.877996e-04,0,0,0,147,18,1.491850e+03,70398
1744,12,22862,9.349555e-04,5.193886e-03,1.267809e-02,0.000000e+00,0.000000e+00,200,3.473507e-04,0,0,0,195,18,1.493547e+03,70285
1745,14,22876,1.038634e-03,5.195296e-03,1.067231e-02,0.000000e+00,0.000000e+00,224,1.817063e-05,0,0,0,80,18,1.495262e+03,70334
1746,10,22886,1.059212e-03,5.283788e-03,1.073321e-02,0.000000e+00,0.000000e+00,203,6.443672e-05,0,0,0,215,18,1.496962e+03,70418
1747,13,22899,1.355023e-03,5.166886e-03,1.056701e-02,0.000000e+00,0.000000e+00,225,3.053773e-05,0,0,0,70,18,1.498680e+03,70381
1748,19,22918,7.304618e-04,5.200993e-03,1.168545e-02,0.000000e+00,0.000000e+00,223,6.157318e-06,0,0,0,175,18,1.500391e+03,70088
1749,16,22934,7.752596e-04,5.049208e-03,1.000000e-02,0.000000e+00,0.000000e+00,218,3.048520e-05,0,0,0,111,18,1.502124e+03,70393
1750,9,22943,1.229026e-03,5.200393e-03,1.079579e-02,0.000000e+00,0.000000e+00,218,5.829656e-04,0,0,0,238,18,1.503825e+03,70044
1751,12,22955,1.436178e-03,5.121327e-03,1.118923e-02,0.000000e+00,0.000000e+00,223,7.320201e-05,0,0,0,111,18,1.505560e+03,70582
1752,12,22967,9.933010e-04,5.206582e-03,1.230815e-02,0.000000e+00,0.000000e+00,207,3.693454e-04,0,0,0,247,18,1.507258e+03,70279
1753,20,22987,9.623876e-04,5.176861e-03,1.063552e-02,0.000000e+00,0.000000e+00,220,3.283561e-04,0,0,0,196,18,1.508979e+03,70397
1754,14,23001,1.274154e-03,5.118002e-03,1.093965e-02,0.000000e+00,0.000000e+00,227,4.561582e-04,0,0,0,196,18,1.510700e+03,70401
1755,11,23012,1.166738e-03,5.110830e-03,1.009054e-02,0.000000e+00,0.000000e+00,219,3.032884e-05,0,0,0,207,18,1.512446e+03,70377
1756,11,23023,9.643357e-04,5.187249e-03,1.111593e-02,0.000000e+00,0.000000e+00,218,1.668576e-04,0,0,0,169,18,1.514176e+03,70674
1757,11,23034,1.305667e-03,5.086948e-03,1.067700e-02,0.000000e+00,0.000000e+00,233,3.478271e-04,0,0,0,237,18,1.515887e+03,70716
1758,12,23046,1.367569e-03,5.111611e-03,1.286928e-02,0.000000e+00,0.000000e+00,231,3.533017e-05,0,0,0,240,18,1.517608e+03,70471
1759,12,23058,9.990083e-04,5.147116e-03,1.055847e-02,0.000000e+00,0.000000e+00,219,2.127199e-04,0,0,0,224,18,1.519323e+03,70313
1760,14,23072,1.178262e-03,5.212935e-03,1.099120e-02,0.000000e+00,0.000000e+00,207,8.358079e-06,0,0,0,198,18,1.521057e+03,70528
1761,14,23086,1.156443e-03,5.073711e-03,1.091240e-02,0.000000e+00,0.000000e+00,235,8.315804e-05,0,0,0,247,18,1.522775e+03,70289
1762,12,23098,1.051050e-03,5.167847e-03,1.012830e-02,0.000000e+00,0.000000e+00,218,3.014835e-05,0,0,0,40,18,1.524494e+03,70448
1763,12,23110,1.100018e-03,5.149235e-03,9.900000e-03,0.000000e+00,0.000000e+00,228,1.188795e-04,0,0,0,93,18,1.526233e+03,70490
1764,16,23126,1.331700e-03,5.208461e-03,1.219517e-02,0.000000e+00,0.000000e+00,228,6.794369e-04,0,0,0,93,18,1.527964e+03,70369
1765,20,23146,1.200651e-03,5.127680e-03,1.000000e-02,0.000000e+00,0.000000e+00,240,3.267509e-05,0,0,0,162,18,1.529716e+03,70301
1766,13,23159,1.100883e-03,5.070955e-03,1.081295e-02,0.000000e+00,0.000000e+00,236,3.004525e-05,0,0,0,8,18,1.531441e+03,70152
1767,11,23170,1.169022e-03,5.011618e-03,1.115441e-02,0.000000e+00,0.000000e+00,228,1.275797e-04,0,0,0,8,18,1.533175e+03,70327
1768,13,23183,1.206519e-03,5.094250e-03,1.112987e-02,0.000000e+00,0.000000e+00,229,3.151615e-05,0,0,0,96,18,1.534924e+03,70020
1769,14,23197,1.204045e-03,5.149956e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,9.269614e-05,0,0,0,162,18,1.536654e+03,70615
1770,21,23218,8.482122e-04,5.298401e-03,1.138261e-02,0.000000e+00,0.000000e+00,221,4.832034e-04,0,0,0,162,18,1.538391e+03,70234
1771,14,23232,1.235369e-03,5.144197e-03,1.054058e-02,0.000000e+00,0.000000e+00,233,5.315742e-05,0,0,0,162,18,1.540129e+03,70431
1772,12,23244,1.393615e-03,5.239200e-03,1.155682e-02,0.000000e+00,0.000000e+00,224,3.093469e-04,0,0,0,12,18,1.541847e+03,70065
1773,21,23265,8.383432e-04,5.061632e-03,1.000000e-02,0.000000e+00,0.000000e+00,242,4.087739e-05,0,0,0,247,18,1.543588e+03,69850
1774,12,23277,1.188830e-03,4.995884e-03,1.066307e-02,0.000000e+00,0.000000e+00,226,2.984081e-05,0,0,0,10,18,1.545358e+03,69657
1775,14,23291,1.095273e-03,5.163455e-03,9.900000e-03,0.000000e+00,0.000000e+00,202,8.188462e-04,0,0,0,21,18,1.547084e+03,69362
1776,22,23313,8.284979e-04,5.105781e-03,1.144323e-02,0.000000e+00,0.000000e+00,222,8.086043e-05,0,0,0,148,18,1.548842e+03,68998
1777,16,23329,5.273410e-04,5.010187e-03,1.000000e-02,0.000000e+00,0.000000e+00,246,2.976512e-05,0,0,0,165,18,1.550559e+03,69031
1778,11,23340,9.946224e-04,5.206718e-03,1.155323e-02,0.000000e+00,0.000000e+00,208,9.279788e-05,0,0,0,148,18,1.552330e+03,69273
1779,12,23352,7.117689e-04,5.168097e-03,1.185921e-02,0.000000e+00,0.000000e+00,228,3.242261e-04,0,0,0,148,18,1.554077e+03,69459
1780,10,23362,1.582696e-03,5.283321e-03,1.290144e-02,0.000000e+00,0.000000e+00,205,2.968916e-05,0,0,0,209,18,1.555806e+03,69260
1781,11,23373,1.408485e-03,5.154097e-03,1.066521e-02,0.000000e+00,0.000000e+00,242,4.509112e-04,0,0,0,232,18,1.557543e+03,68865
1782,11,23384,1.129257e-03,5.138937e-03,1.317690e-02,0.000000e+00,0.000000e+00,222,7.444661e-04,0,0,0,44,18,1.559310e+03,69347
1783,15,23399,1.398332e-03,5.036357e-03,1.000000e-02,0.000000e+00,0.000000e+00,229,6.000006e-04,0,0,0,212,18,1.561063e+03,69400
1784,12,23411,1.497032e-03,5.215075e-03,1.143096e-02,0.000000e+00,0.000000e+00,217,1.991582e-04,0,0,0,173,18,1.562803e+03,68465
1785,9,23420,1.415523e-03,5.171427e-03,1.070402e-02,0.000000e+00,0.000000e+00,215,7.695128e-04,0,0,0,44,18,1.564562e+03,68517
1786,12,23432,9.909582e-04,5.314116e-03,1.122127e-02,0.000000e+00,0.000000e+00,210,5.825436e-05,0,0,0,139,18,1.566298e+03,68264
1787,10,23442,1.303312e-03,5.198300e-03,1.000000e-02,0.000000e+00,0.000000e+00,218,8.312835e-05,0,0,0,98,18,1.568056e+03,68655
1788,12,23454,1.047259e-03,5.281561e-03,1.019352e-02,0.000000e+00,0.000000e+00,209,1.236306e-04,0,0,0,139,18,1.569806e+03,68617
1789,10,23464,1.401545e-03,5.210313e-03,1.000000e-02,0.000000e+00,0.000000e+00,224,2.434203e-04,0,0,0,139,18,1.571562e+03,68541
1790,10,23474,1.404188e-03,5.258818e-03,1.141748e-02,0.000000e+00,0.000000e+00,221,2.943810e-05,0,0,0,111,18,1.573339e+03,69081
1791,12,23486,1.399463e-03,5.133314e-03,9.586288e-03,0.000000e+00,0.000000e+00,242,3.262340e-05,0,0,0,221,18,1.575090e+03,68942
1792,9,23495,6.128074e-04,5.164628e-03,1.113702e-02,0.000000e+00,0.000000e+00,224,3.998057e-04,0,0,0,93,18,1.576830e+03,68686
1793,16,23511,1.121664e-03,5.038595e-03,9.586288e-03,0.000000e+00,0.000000e+00,232,2.036398e-05,0,0,0,122,18,1.578609e+03,68614
1794,13,23524,1.423987e-03,5.041501e-03,1.109527e-02,0.000000e+00,0.000000e+00,219,7.513895e-05,0,0,0,111,18,1.580374e+03,68334
1795,11,23535,1.012638e-03,5.032300e-03,1.067058e-02,0.000000e+00,0.000000e+00,227,1.252671e-05,0,0,0,122,18,1.582131e+03,68253
1796,9,23544,9.531376e-04,5.130583e-03,1.223464e-02,0.000000e+00,0.000000e+00,218,4.115053e-04,0,0,0,111,18,1.583898e+03,68475
1797,14,23558,9.187949e-04,5.016815e-03,1.000000e-02,0.000000e+00,0.000000e+00,230,1.165777e-04,0,0,0,111,18,1.585661e+03,68677
1798,13,23571,8.800911e-04,5.094872e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,1.993219e-04,0,0,0,128,18,1.587425e+03,68638
1799,18,23589,9.658212e-04,4.986865e-03,9.919067e-03,0.000000e+00,0.000000e+00,238,3.120797e-05,0,0,0,28,18,1.589185e+03,68526
1800,12,23601,9.692891e-04,5.050988e-03,9.959099e-03,0.000000e+00,0.000000e+00,220,4.330912e-05,0,0,0,94,18,1.590954e+03,68606
1801,13,23614,9.414452e-04,4.941533e-03,1.047004e-02,0.000000e+00,0.000000e+00,231,1.846773e-06,0,0,0,94,18,1.592722e+03,68662
1802,13,23627,7.861472e-04,4.949207e-03,1.084546e-02,0.000000e+00,0.000000e+00,224,2.914085e-05,0,0,0,75,18,1.594488e+03,68326
1803,16,23643,9.516355e-04,4.945628e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,1.020941e-05,0,0,0,234,18,1.596257e+03,68305
1804,13,23656,9.363969e-04,5.117616e-03,1.018075e-02,0.000000e+00,0.000000e+00,211,2.219782e-04,0,0,0,227,18,1.598026e+03,67279
1805,13,23669,1.038543e-03,5.062804e-03,1.000000e-02,0.000000e+00,0.000000e+00,230,1.713266e-04,0,0,0,248,18,1.599816e+03,67267
1806,16,23685,1.235405e-03,5.147210e-03,1.205069e-02,0.000000e+00,0.000000e+00,219,7.918134e-05,0,0,0,227,18,1.601570e+03,67016
1807,12,23697,7.259597e-04,5.079883e-03,1.000000e-02,0.000000e+00,0.000000e+00,219,1.310584e-06,0,0,0,92,18,1.603324e+03,67273
1808,14,23711,1.017080e-03,5.051462e-03,1.039021e-02,0.000000e+00,0.000000e+00,231,2.162718e-04,0,0,0,224,18,1.605106e+03,67470
1809,12,23723,1.155184e-03,4.845409e-03,1.000000e-02,0.000000e+00,0.000000e+00,247,4.689701e-06,0,0,0,242,18,1.606911e+03,67837
1810,15,23738,1.005179e-03,4.982228e-03,1.089000e-02,0.000000e+00,0.000000e+00,222,1.973000e-04,0,0,0,137,18,1.608661e+03,67261
1811,16,23754,1.050789e-03,5.051526e-03,1.165654e-02,0.000000e+00,0.000000e+00,233,2.892040e-05,0,0,0,18,18,1.610453e+03,67742
1812,13,23767,1.065471e-03,5.060500e-03,1.206031e-02,0.000000e+00,0.000000e+00,226,6.282391e-06,0,0,0,15,18,1.612228e+03,67067
1813,16,23783,1.236912e-03,4.982856e-03,1.030448e-02,0.000000e+00,0.000000e+00,232,1.192660e-05,0,0,0,39,18,1.614009e+03,67255
1814,13,23796,1.167594e-03,5.074290e-03,1.089000e-02,0.000000e+00,0.000000e+00,215,1.110087e-06,0,0,0,39,18,1.615789e+03,67060
1815,13,23809,1.051549e-03,5.022559e-03,1.000000e-02,0.000000e+00,0.000000e+00,236,5.866781e-05,0,0,0,154,18,1.617577e+03,66818
1816,11,23820,1.237388e-03,4.926779e-03,9.106272e-03,0.000000e+00,0.000000e+00,229,3.636076e-05,0,0,0,220,18,1.619341e+03,66780
1817,13,23833,7.235569e-04,4.959035e-03,9.080892e-03,0.000000e+00,0.000000e+00,238,6.043231e-04,0,0,0,153,18,1.621104e+03,66744
1818,10,23843,1.073462e-03,5.121728e-03,1.293298e-02,0.000000e+00,0.000000e+00,211,4.538397e-04,0,0,0,6,18,1.622902e+03,66855
1819,12,23855,1.557603e-03,5.113226e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,4.985754e-04,0,0,0,6,18,1.624687e+03,67043
1820,12,23867,8.715832e-04,5.140420e-03,1.079683e-02,0.000000e+00,0.000000e+00,215,2.082741e-04,0,0,0,220,18,1.626478e+03,67231
1821,11,23878,1.595679e-03,5.117398e-03,1.000000e-02,0.000000e+00,0.000000e+00,216,4.677287e-06,0,0,0,220,18,1.628266e+03,67292
1822,11,23889,1.315427e-03,5.086851e-03,1.076284e-02,0.000000e+00,0.000000e+00,223,4.516563e-05,0,0,0,28,18,1.630059e+03,67363
1823,17,23906,7.716374e-04,4.916809e-03,1.000000e-02,0.000000e+00,0.000000e+00,227,4.515414e-04,0,0,0,255,18,1.631849e+03,66928
1824,14,23920,1.309677e-03,5.113926e-03,1.245321e-02,0.000000e+00,0.000000e+00,227,4.506926e-06,0,0,0,18,18,1.633645e+03,67185
1825,12,23932,1.241161e-03,5.141238e-03,1.000000e-02,0.000000e+00,0.000000e+00,221,4.049718e-06,0,0,0,195,18,1.635434e+03,67230
1826,19,23951,8.750986e-04,5.115406e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,5.296564e-05,0,0,0,122,18,1.637223e+03,67503
1827,13,23964,1.023986e-03,4.893439e-03,9.620842e-03,0.000000e+00,0.000000e+00,245,2.853417e-05,0,0,0,128,18,1.639020e+03,67348
1828,16,23980,7.664113e-04,5.034299e-03,1.221363e-02,0.000000e+00,0.000000e+00,228,2.063803e-05,0,0,0,122,18,1.640810e+03,67591
1829,18,23998,7.159823e-04,4.927912e-03,1.000000e-02,0.000000e+00,0.000000e+00,250,3.169743e-04,0,0,0,175,18,1.642591e+03,68045
1830,15,24013,1.092751e-03,5.115728e-03,1.231170e-02,0.000000e+00,0.000000e+00,208,3.089043e-05,0,0,0,175,18,1.644387e+03,67165
1831,12,24025,1.088159e-03,5.064640e-03,1.000000e-02,0.000000e+00,0.000000e+00,219,1.076905e-05,0,0,0,243,18,1.646194e+03,67724
1832,9,24034,1.432283e-03,5.114658e-03,9.970893e-03,0.000000e+00,0.000000e+00,222,3.500873e-04,0,0,0,135,18,1.647995e+03,68040
1833,10,24044,1.166645e-03,5.100262e-03,1.154860e-02,0.000000e+00,0.000000e+00,237,5.755473e-05,0,0,0,243,18,1.649790e+03,68366
1834,11,24055,1.436140e-03,5.138807e-03,1.048381e-02,0.000000e+00,0.000000e+00,238,2.207401e-04,0,0,0,233,18,1.651577e+03,68285
1835,9,24064,1.423497e-03,5.014777e-03,1.000000e-02,0.000000e+00,0.000000e+00,230,1.375011e-04,0,0,0,112,18,1.653392e+03,68048
1836,9,24073,9.055887e-04,5.166377e-03,1.048173e-02,0.000000e+00,0.000000e+00,222,4.899052e-04,0,0,0,119,18,1.655190e+03,67414
